File,event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,gps:hdop,gps:satellite-count,gps-time-to-fix,gps:vdop,ground-speed,heading,height-above-ellipsoid,height-raw,location-error-text,manually-marked-outlier,raptor-workshop:migration-state,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
irma.csv,2165449502,true,2013-03-28,-75.171,40.6075,,,,,,0.0,73.0,,72,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449511,true,2013-03-29,-75.1995,40.63333,,,,,,0.0,242.0,,160,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449521,true,2013-03-30,-75.171,40.6075,,,,,,0.0,178.0,,81,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449535,true,2013-03-31,-75.21167,40.63283,,,,,,0.0,324.0,,187,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449550,true,2013-04-01,-75.21117,40.63317,,,,,,0.0,242.0,,205,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449560,true,2013-04-02,-75.21183,40.63217,,,,,,0.0,27.0,,179,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449570,true,2013-04-03,-75.17217,40.607,,,,,,0.0,9.0,,80,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449577,true,2013-04-05,-75.19367,40.60717,,,,,,0.0,311.0,,81,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449592,true,2013-04-06,-75.19383,40.60717,,,,,,0.0,83.0,,97,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449602,true,2013-04-07,-75.16917,40.6185,,,,,,0.0,115.0,,170,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449618,true,2013-04-08,-75.1875,40.619,,,,,,0.0,16.0,,95,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449634,true,2013-04-09,-75.19383,40.60733,,,,,,0.0,118.0,,128,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449646,true,2013-04-12,-75.21983,40.63683,,,,,,0.0,150.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449653,true,2013-04-13,-75.1725,40.60783,,,,,,0.0,2.0,,89,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449667,true,2013-04-14,-75.17733,40.61267,,,,,,0.0,0.0,,117,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449670,true,2013-04-15,-75.2355,40.63867,,,,,,0.0,327.0,,225,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449674,true,2013-04-16,-75.183,40.61283,,,,,,0.0,213.0,,207,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449681,true,2013-04-17,-75.183,40.61267,,,,,,0.0,330.0,,209,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449693,true,2013-04-18,-75.19367,40.60733,,,,,,0.0,129.0,,81,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449708,true,2013-04-19,-75.22717,40.63533,,,,,,0.0,168.0,,175,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449711,true,2013-04-20,-75.19267,40.61817,,,,,,0.0,159.0,,116,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449726,true,2013-04-21,-75.20233,40.63617,,,,,,0.0,33.0,,187,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449737,true,2013-04-22,-75.18767,40.61883,,,,,,41.0,359.0,,156,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449743,true,2013-04-23,-75.1945,40.59167,,,,,,0.0,139.0,,89,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449759,true,2013-04-24,-75.19367,40.607,,,,,,0.0,25.0,,80,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449771,true,2013-04-25,-75.20917,40.63317,,,,,,0.0,248.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449779,true,2013-04-26,-75.16817,40.624,,,,,,0.0,272.0,,188,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449789,true,2013-04-27,-75.223,40.62533,,,,,,3.0,318.0,,88,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449802,true,2013-04-28,-75.22617,40.638,,,,,,0.0,343.0,,148,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449815,true,2013-04-29,-75.22183,40.63067,,,,,,0.0,140.0,,196,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449822,true,2013-04-30,-75.22167,40.64167,,,,,,0.0,210.0,,128,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449834,true,2013-05-01,-75.185,40.62083,,,,,,28.0,256.0,,172,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449840,true,2013-05-02,-75.218,40.63617,,,,,,0.0,76.0,,182,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449853,true,2013-05-03,-75.21733,40.63683,,,,,,0.0,258.0,,183,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449862,true,2013-05-04,-75.2265,40.63783,,,,,,0.0,338.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449875,true,2013-05-05,-75.22533,40.62883,,,,,,0.0,257.0,,197,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449890,true,2013-05-06,-75.2285,40.62883,,,,,,32.0,176.0,,258,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449901,true,2013-05-07,-75.23617,40.63233,,,,,,0.0,108.0,,228,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449909,true,2013-05-08,-75.21783,40.627,,,,,,0.0,266.0,,122,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449922,true,2013-05-09,-75.2115,40.632,,,,,,0.0,185.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449934,true,2013-05-10,-75.20917,40.6285,,,,,,0.0,347.0,,101,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449945,true,2013-05-11,-75.15683,40.63383,,,,,,0.0,156.0,,44,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449958,true,2013-05-12,-75.231,40.672,,,,,,0.0,262.0,,114,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449971,true,2013-05-13,-74.08333,40.35867,,,,,,0.0,166.0,,93,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449987,true,2013-05-14,-74.82017,40.41017,,,,,,0.0,94.0,,163,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165449999,true,2013-05-15,-75.30083,40.61883,,,,,,0.0,340.0,,211,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450015,true,2013-05-16,-75.2005,40.6385,,,,,,0.0,239.0,,187,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450030,true,2013-05-17,-75.15667,40.63067,,,,,,0.0,174.0,,76,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450045,true,2013-05-18,-75.19983,40.63917,,,,,,0.0,261.0,,144,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450057,true,2013-05-19,-75.21417,40.64,,,,,,0.0,100.0,,135,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450071,true,2013-05-20,-75.232,40.65983,,,,,,0.0,4.0,,85,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450087,true,2013-05-21,-75.31317,40.5935,,,,,,0.0,243.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450095,true,2013-05-22,-75.00983,40.76133,,,,,,0.0,19.0,,145,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450103,true,2013-05-23,-75.32017,40.61717,,,,,,0.0,253.0,,111,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450116,true,2013-05-24,-75.31167,40.59967,,,,,,0.0,176.0,,228,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450123,true,2013-05-25,-75.194,40.60817,,,,,,0.0,228.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450126,true,2013-05-26,-75.19433,40.60767,,,,,,3.0,205.0,,86,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450134,true,2013-05-27,-75.29767,40.58117,,,,,,0.0,231.0,,279,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450150,true,2013-05-28,-75.299,40.58133,,,,,,0.0,98.0,,242,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450160,true,2013-05-29,-75.29917,40.5815,,,,,,0.0,191.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450174,true,2013-05-30,-75.224,40.57917,,,,,,0.0,5.0,,86,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450186,true,2013-05-31,-75.3135,40.593,,,,,,0.0,27.0,,278,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450199,true,2013-06-01,-75.27533,40.64467,,,,,,0.0,302.0,,75,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450215,true,2013-06-02,-75.21883,40.595,,,,,,0.0,164.0,,100,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450228,true,2013-06-04,-75.194,40.60717,,,,,,0.0,216.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450237,true,2013-06-05,-75.19117,40.607,,,,,,0.0,313.0,,84,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450248,true,2013-06-06,-75.19283,40.60867,,,,,,0.0,172.0,,157,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450258,true,2013-06-07,-75.32217,40.62433,,,,,,0.0,246.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450271,true,2013-06-08,-75.322,40.62417,,,,,,0.0,239.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450280,true,2013-06-09,-75.29933,40.576,,,,,,0.0,175.0,,222,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450289,true,2013-06-10,-75.25867,40.57733,,,,,,0.0,31.0,,271,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450302,true,2013-06-11,-75.228,40.64317,,,,,,29.0,150.0,,289,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450307,true,2013-06-12,-75.17283,40.60933,,,,,,0.0,188.0,,117,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450320,true,2013-06-13,-75.17433,40.60883,,,,,,0.0,322.0,,102,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450334,true,2013-06-14,-75.2015,40.6375,,,,,,0.0,219.0,,205,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450347,true,2013-06-15,-75.1755,40.609,,,,,,0.0,76.0,,86,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450359,true,2013-06-16,-75.30383,40.617,,,,,,0.0,325.0,,205,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450375,true,2013-06-17,-75.17383,40.609,,,,,,1.0,228.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450391,true,2013-06-18,-75.27183,40.5405,,,,,,0.0,331.0,,149,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450403,true,2013-06-19,-75.2795,40.544,,,,,,1.0,316.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450417,true,2013-06-20,-75.22933,40.67217,,,,,,0.0,141.0,,148,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450433,true,2013-06-21,-75.16333,40.61733,,,,,,0.0,235.0,,82,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450442,true,2013-06-22,-75.22967,40.67183,,,,,,0.0,24.0,,160,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450455,true,2013-06-23,-75.22883,40.67233,,,,,,0.0,293.0,,136,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450471,true,2013-06-24,-75.15233,40.58617,,,,,,1.0,29.0,,121,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450483,true,2013-06-25,-75.15667,40.57917,,,,,,0.0,88.0,,78,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450497,true,2013-06-26,-75.15667,40.5795,,,,,,1.0,275.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450502,true,2013-06-28,-75.17067,40.61267,,,,,,0.0,42.0,,98,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450509,true,2013-06-29,-75.22117,40.63817,,,,,,35.0,233.0,,334,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450516,true,2013-06-30,-75.23033,40.64517,,,,,,1.0,89.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450529,true,2013-07-01,-75.17433,40.60883,,,,,,0.0,305.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450536,true,2013-07-02,-75.31117,40.6255,,,,,,0.0,28.0,,206,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450545,true,2013-07-03,-75.3085,40.623,,,,,,29.0,175.0,,200,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450555,true,2013-07-04,-75.29283,40.62,,,,,,0.0,256.0,,298,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450567,true,2013-07-05,-75.21117,40.63133,,,,,,0.0,256.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450571,true,2013-07-06,-75.22617,40.63667,,,,,,19.0,235.0,,476,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450575,true,2013-07-07,-75.20933,40.62783,,,,,,0.0,73.0,,97,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450582,true,2013-07-08,-75.20617,40.629,,,,,,1.0,265.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450597,true,2013-07-09,-75.17417,40.609,,,,,,0.0,348.0,,97,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450613,true,2013-07-10,-75.29183,40.62183,,,,,,0.0,322.0,,234,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450623,true,2013-07-11,-75.17433,40.60883,,,,,,0.0,332.0,,93,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450639,true,2013-07-12,-75.3095,40.6275,,,,,,0.0,283.0,,208,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450652,true,2013-07-13,-75.31383,40.6265,,,,,,0.0,93.0,,204,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450664,true,2013-07-14,-75.29283,40.62167,,,,,,0.0,301.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450673,true,2013-07-15,-75.2155,40.54317,,,,,,0.0,227.0,,162,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450683,true,2013-07-19,-75.17417,40.60983,,,,,,29.0,254.0,,122,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450686,true,2013-07-20,-75.1965,40.61483,,,,,,25.0,221.0,,214,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450690,true,2013-07-21,-75.21017,40.6295,,,,,,0.0,314.0,,105,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450699,true,2013-07-22,-75.25733,40.58083,,,,,,0.0,282.0,,224,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450710,true,2013-07-23,-75.17433,40.60867,,,,,,0.0,301.0,,91,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450715,true,2013-07-24,-75.138,40.569,,,,,,35.0,84.0,,168,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450721,true,2013-07-25,-75.07317,40.60483,,,,,,0.0,146.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450736,true,2013-07-26,-75.21033,40.63433,,,,,,25.0,235.0,,377,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450739,true,2013-07-27,-75.0675,40.61167,,,,,,0.0,98.0,,124,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450745,true,2013-07-28,-75.23017,40.58383,,,,,,0.0,312.0,,133,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450759,true,2013-07-29,-75.22933,40.58417,,,,,,0.0,291.0,,0,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450760,true,2013-07-30,-75.17417,40.6095,,,,,,1.0,219.0,,103,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450763,true,2013-07-31,-75.1755,40.609,,,,,,0.0,265.0,,82,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450766,true,2013-08-04,-75.20733,40.63183,,,,,,32.0,298.0,,384,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450767,true,2013-08-05,-75.2835,40.60967,,,,,,0.0,124.0,,130,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450768,true,2013-08-06,-75.28383,40.60967,,,,,,0.0,32.0,,128,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450780,true,2013-08-07,-75.27583,40.58533,,,,,,0.0,322.0,,191,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450794,true,2013-08-09,-75.27817,40.58617,,,,,,0.0,228.0,,179,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450797,true,2013-08-10,-75.10933,40.58983,,,,,,21.0,213.0,,266,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450802,true,2013-08-11,-75.0905,40.62,,,,,,0.0,312.0,,229,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450803,true,2013-08-12,-75.09017,40.619,,,,,,0.0,227.0,,205,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450818,true,2013-08-13,-74.952,40.59917,,,,,,0.0,66.0,,109,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450826,true,2013-08-15,-75.02867,40.61383,,,,,,1.0,0.0,,-1,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450836,true,2013-08-16,-75.2215,40.51183,,,,,,0.0,191.0,,178,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450841,true,2013-08-17,-75.2215,40.50917,,,,,,29.0,210.0,,479,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450847,true,2013-08-18,-75.17483,40.60817,,,,,,0.0,92.0,,90,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450849,true,2013-08-19,-75.0255,40.63033,,,,,,39.0,49.0,,271,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450855,true,2013-08-20,-74.9655,40.65483,,,,,,0.0,340.0,,136,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450859,true,2013-08-21,-74.95483,40.46433,,,,,,0.0,16.0,,138,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450873,true,2013-08-22,-75.122,40.55867,,,,,,1.0,0.0,,-1,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450887,true,2013-08-23,-75.12933,40.56933,,,,,,0.0,218.0,,164,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450889,true,2013-08-24,-75.15683,40.57917,,,,,,0.0,348.0,,75,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450898,true,2013-08-25,-75.17417,40.60883,,,,,,0.0,72.0,,82,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450908,true,2013-08-26,-75.20483,40.62933,,,,,,0.0,54.0,,79,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450911,true,2013-08-27,-75.20917,40.62883,,,,,,0.0,291.0,,111,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450923,true,2013-08-28,-75.21783,40.62667,,,,,,0.0,273.0,,117,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450935,true,2013-08-29,-75.21817,40.62367,,,,,,0.0,324.0,,98,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450936,true,2013-08-30,-75.21883,40.62933,,,,,,25.0,308.0,,187,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450939,true,2013-08-31,-75.1745,40.609,,,,,,0.0,284.0,,84,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450943,true,2013-09-03,-75.05267,40.57433,,,,,,51.0,81.0,,308,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450951,true,2013-09-04,-75.16467,40.6185,,,,,,0.0,291.0,,107,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450967,true,2013-09-05,-75.22233,40.63617,,,,,,0.0,211.0,,167,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450974,true,2013-09-06,-75.17033,40.61733,,,,,,28.0,42.0,,197,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450980,true,2013-09-07,-75.16383,40.63067,,,,,,40.0,75.0,,228,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450986,true,2013-09-08,-75.225,40.6355,,,,,,1.0,0.0,,-1,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165450997,true,2013-09-09,-75.22183,40.63567,,,,,,0.0,256.0,,180,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165451005,true,2013-09-10,-75.22967,40.62833,,,,,,0.0,140.0,,223,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165451011,true,2013-09-11,-75.2045,40.63283,,,,,,0.0,168.0,,119,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165451023,true,2013-09-12,-75.17433,40.609,,,,,,0.0,270.0,,83,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165451024,true,2013-09-13,-75.2185,40.62817,,,,,,0.0,242.0,,104,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165451030,true,2013-09-14,-74.95917,40.678,,,,,,1.0,0.0,,-1,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
irma.csv,2165451042,true,2013-09-15,-75.1335,40.6595,,,,,,0.0,57.0,,92,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
